Name,CSD_Refcode,Database_Acronym,Generic_Identity,Calculation_Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal_Structure_File_Type,Crystal_Structure_Availability,matched_not_open_in_col,OOD_flag
DOMGET_clean,DOMGET,CoRE 2019,Real,Machine Learning,1.19438,631.188,753.876,0.5322,0.445589,8.23499,5.7551,DOI: 10.5281/zenodo.3529991,CIF (P1 Symmetry),Open Source,,0
DOMKEX_clean,DOMKEX,CoRE 2019,Real,Machine Learning,1.1266,959.499,1080.97,0.4364,0.387361,5.79906,5.20244,DOI: 10.5281/zenodo.3529992,CIF (P1 Symmetry),Open Source,,0
DONKIC_clean,DONKIC,CoRE 2019,Real,Machine Learning,1.03451,1605.79,1661.2,0.5846,0.565101,6.48379,4.41641,DOI: 10.5281/zenodo.3529993,CIF (P1 Symmetry),Open Source,,0
DONKOI_clean,DONKOI,CoRE 2019,Real,Machine Learning,1.0337,1665.34,1721.47,0.6006,0.581018,7.04655,4.39343,DOI: 10.5281/zenodo.3529994,CIF (P1 Symmetry),Open Source,,0
DONKUO_clean,DONKUO,CoRE 2019,Real,Machine Learning,1.13,832.97,941.26,0.5158,0.456458,5.4573,3.6514,DOI: 10.5281/zenodo.3529995,CIF (P1 Symmetry),Open Source,,0
DONNAW_clean,DONNAW,CoRE 2019,Real,Machine Learning,1.18453,1349.36,1598.35,0.5994,0.506024,6.49774,6.1972,DOI: 10.5281/zenodo.3529997,CIF (P1 Symmetry),Open Source,,0
DONNAW01_SL,DONNAW01           ,CoRE 2019,Real,Machine Learning,1.16514,1321.44,1539.67,0.5912,0.507406,6.43543,6.35486,DOI: 10.5281/zenodo.3529996,CIF (P1 Symmetry),Open Source,,0
DONNEA_clean,DONNEA,CoRE 2019,Real,Machine Learning,1.23493,1198.93,1480.59,0.573,0.463996,5.83858,5.56044,DOI: 10.5281/zenodo.3529998,CIF (P1 Symmetry),Open Source,,0
DONNIE_clean,DONNIE,CoRE 2019,Real,Machine Learning,1.14518,1397.6,1600.5,0.6142,0.536335,7.12052,6.90641,DOI: 10.5281/zenodo.3529999,CIF (P1 Symmetry),Open Source,,0
DONXOV_clean,DONXOV,CoRE 2019,Real,Machine Learning,1.61011,713.61,1148.99,0.4948,0.307309,5.20432,4.68208,DOI: 10.5281/zenodo.3540357,CIF (P1 Symmetry),Open Source,,0
DONXUB_clean,DONXUB,CoRE 2019,Real,Machine Learning,1.44854,349.793,506.69,0.4778,0.329849,5.08195,4.10328,DOI: 10.5281/zenodo.3530000,CIF (P1 Symmetry),Open Source,,0
DOPHOH_clean,DOPHOH,CoRE 2019,Real,Machine Learning,0.985409,1430.31,1409.44,0.664,0.673832,12.12577,5.64086,DOI: 10.5281/zenodo.3530001,CIF (P1 Symmetry),Open Source,,1
DOPHUN_clean,DOPHUN,CoRE 2019,Real,Machine Learning,0.984545,1428.44,1406.36,0.6676,0.67808,12.13355,5.61514,DOI: 10.5281/zenodo.3530002,CIF (P1 Symmetry),Open Source,,1
DOPJAV_clean,DOPJAV,CoRE 2019,Real,Machine Learning,1.32954,913.669,1214.76,0.54,0.406156,7.55824,6.21149,DOI: 10.5281/zenodo.3530003,CIF (P1 Symmetry),Open Source,,0
DOPJEY_clean,DOPJEY,CoRE 2019,Real,Machine Learning,1.76928,751.228,1329.13,0.5642,0.318887,10.28165,8.73764,DOI: 10.5281/zenodo.3540358,CIF (P1 Symmetry),Open Source,,0
DOPJIC_clean,DOPJIC,CoRE 2019,Real,Machine Learning,1.76544,616.144,1087.77,0.5184,0.293638,5.55451,4.01258,DOI: 10.5281/zenodo.3540359,CIF (P1 Symmetry),Open Source,,0
DOPJOI_clean,DOPJOI,CoRE 2019,Real,Machine Learning,1.71562,801.527,1375.12,0.5682,0.331192,10.23594,8.66487,DOI: 10.5281/zenodo.3540360,CIF (P1 Symmetry),Open Source,,0
DOPJUO_clean,DOPJUO,CoRE 2019,Real,Machine Learning,1.86793,729.105,1361.92,0.5618,0.300761,6.56898,5.94889,DOI: 10.5281/zenodo.3540361,CIF (P1 Symmetry),Open Source,,0
DOQGUM_clean,DOQGUM,CoRE 2019,Real,Machine Learning,2.28414,0.0,0.0,0.398,0.174245,3.55189,3.16205,DOI: 10.5281/zenodo.3530004,CIF (P1 Symmetry),Open Source,,0
DOQHAT_clean,DOQHAT,CoRE 2019,Real,Machine Learning,2.30755,0.0,0.0,0.3962,0.171698,3.53593,3.14855,DOI: 10.5281/zenodo.3530005,CIF (P1 Symmetry),Open Source,,0
DOQHEX_clean,DOQHEX,CoRE 2019,Real,Machine Learning,2.33091,0.0,0.0,0.3926,0.168432,3.53605,3.13269,DOI: 10.5281/zenodo.3530006,CIF (P1 Symmetry),Open Source,,0
DOQHIB_clean,DOQHIB,CoRE 2019,Real,Machine Learning,2.37147,0.0,0.0,0.3918,0.165214,3.51583,3.11145,DOI: 10.5281/zenodo.3530007,CIF (P1 Symmetry),Open Source,,0
DOQHOH_clean,DOQHOH,CoRE 2019,Real,Machine Learning,2.4422,0.0,0.0,0.3886,0.159119,3.49564,3.07044,DOI: 10.5281/zenodo.3530008,CIF (P1 Symmetry),Open Source,,0
DOQHUN_clean,DOQHUN,CoRE 2019,Real,Machine Learning,2.45905,0.0,0.0,0.388,0.157785,3.4932,3.06352,DOI: 10.5281/zenodo.3530009,CIF (P1 Symmetry),Open Source,,0
DOQRUW_clean,DOQRUW,CoRE 2019,Real,Machine Learning,1.1842,0.0,0.0,0.4878,0.411924,4.54932,2.42106,DOI: 10.5281/zenodo.3530011,CIF (P1 Symmetry),Open Source,,0
DOQRUY_clean,DOQRUY,CoRE 2019,Real,Machine Learning,1.36131,0.0,0.0,0.4348,0.319397,4.87761,2.69307,DOI: 10.5281/zenodo.3530012,CIF (P1 Symmetry),Open Source,,0
DOQSAF_clean,DOQSAF,CoRE 2019,Real,Machine Learning,1.06476,1664.37,1772.15,0.5912,0.555243,7.31017,4.69116,DOI: 10.5281/zenodo.3530013,CIF (P1 Symmetry),Open Source,,0
DORFAS_clean,DORFAS,CoRE 2019,Real,Machine Learning,1.02954,1444.77,1487.46,0.5948,0.577731,6.89012,5.94748,DOI: 10.5281/zenodo.3530015,CIF (P1 Symmetry),Open Source,,0
DORFOG_clean,DORFOG,CoRE 2019,Real,Machine Learning,1.28492,279.076,358.59,0.476,0.370451,3.83387,3.5005,DOI: 10.5281/zenodo.3530016,CIF (P1 Symmetry),Open Source,,0
DORFUM_clean,DORFUM,CoRE 2019,Real,Machine Learning,1.179,556.733,656.388,0.4348,0.368788,5.31241,3.65877,DOI: 10.5281/zenodo.3530017,CIF (P1 Symmetry),Open Source,,0
DORYUG_clean,DORYUG,CoRE 2019,Real,Machine Learning,1.35136,405.876,548.483,0.4236,0.313463,4.30528,3.70581,DOI: 10.5281/zenodo.3530018,CIF (P1 Symmetry),Open Source,,0
DOTFID_clean,DOTFID,CoRE 2019,Real,Machine Learning,0.797235,2238.66,1784.74,0.64,0.802774,9.22988,5.76129,DOI: 10.5281/zenodo.3530019,CIF (P1 Symmetry),Open Source,,0
DOTFOJ_clean,DOTFOJ,CoRE 2019,Real,Machine Learning,0.958168,1688.4,1617.77,0.6126,0.639345,9.02668,4.87755,DOI: 10.5281/zenodo.3540362,CIF (P1 Symmetry),Open Source,,0
DOTHUR_clean,DOTHUR,CoRE 2019,Real,Machine Learning,1.02741,1229.62,1263.32,0.5634,0.54837,5.15578,4.25257,DOI: 10.5281/zenodo.3530020,CIF (P1 Symmetry),Open Source,,0
DOTSOV_clean,DOTSOV,CoRE 2019,Real,Machine Learning,0.885101,2353.73,2083.29,0.7182,0.811433,13.2822,6.68237,DOI: 10.5281/zenodo.3530063,CIF (P1 Symmetry),Open Source,,1
DOTSOV01_clean,DOTSOV01,CoRE 2019,Real,Machine Learning,0.887291,2344.95,2080.65,0.7188,0.810107,13.26301,6.69713,DOI: 10.5281/zenodo.3530021,CIF (P1 Symmetry),Open Source,,1
DOTSOV02_clean,DOTSOV02,CoRE 2019,Real,Machine Learning,0.887319,2347.24,2082.75,0.7188,0.810081,13.26432,6.68959,DOI: 10.5281/zenodo.3530022,CIF (P1 Symmetry),Open Source,,1
DOTSOV03_clean,DOTSOV03,CoRE 2019,Real,Machine Learning,0.887047,2345.8,2080.84,0.7188,0.810329,13.26597,6.68839,DOI: 10.5281/zenodo.3530023,CIF (P1 Symmetry),Open Source,,1
DOTSOV04_clean,DOTSOV04,CoRE 2019,Real,Machine Learning,0.886875,2348.22,2082.58,0.7186,0.810261,13.26738,6.6883,DOI: 10.5281/zenodo.3530024,CIF (P1 Symmetry),Open Source,,1
DOTSOV05_clean,DOTSOV05,CoRE 2019,Real,Machine Learning,0.886631,2348.11,2081.91,0.7182,0.810032,13.26959,6.68848,DOI: 10.5281/zenodo.3530025,CIF (P1 Symmetry),Open Source,,1
DOTSOV06_clean,DOTSOV06,CoRE 2019,Real,Machine Learning,0.886431,2349.57,2082.73,0.7186,0.810667,13.27192,6.68626,DOI: 10.5281/zenodo.3530026,CIF (P1 Symmetry),Open Source,,1
DOTSOV07_clean,DOTSOV07,CoRE 2019,Real,Machine Learning,0.886331,2350.32,2083.16,0.7186,0.810758,13.27327,6.68664,DOI: 10.5281/zenodo.3530027,CIF (P1 Symmetry),Open Source,,1
DOTSOV08_clean,DOTSOV08,CoRE 2019,Real,Machine Learning,0.885944,2349.8,2081.79,0.7186,0.811112,13.2756,6.68216,DOI: 10.5281/zenodo.3530028,CIF (P1 Symmetry),Open Source,,1
DOTSOV09_clean,DOTSOV09,CoRE 2019,Real,Machine Learning,0.885873,2351.45,2083.08,0.7184,0.810952,13.27641,6.68243,DOI: 10.5281/zenodo.3530029,CIF (P1 Symmetry),Open Source,,1
DOTSOV10_clean,DOTSOV10,CoRE 2019,Real,Machine Learning,0.88573,2350.49,2081.9,0.7186,0.811308,13.27765,6.68148,DOI: 10.5281/zenodo.3530030,CIF (P1 Symmetry),Open Source,,1
DOTSOV11_clean,DOTSOV11,CoRE 2019,Real,Machine Learning,0.885573,2353.4,2084.1,0.7188,0.811678,13.27934,6.68059,DOI: 10.5281/zenodo.3530031,CIF (P1 Symmetry),Open Source,,1
DOTSOV12_clean,DOTSOV12,CoRE 2019,Real,Machine Learning,0.885201,2352.02,2082.01,0.7184,0.811567,13.28234,6.68348,DOI: 10.5281/zenodo.3530032,CIF (P1 Symmetry),Open Source,,1
DOTSOV13_clean,DOTSOV13,CoRE 2019,Real,Machine Learning,0.885044,2353.22,2082.7,0.7184,0.811711,13.28366,6.68259,DOI: 10.5281/zenodo.3530033,CIF (P1 Symmetry),Open Source,,1
DOTSOV14_clean,DOTSOV14,CoRE 2019,Real,Machine Learning,0.885244,2352.69,2082.7,0.7184,0.811528,13.28208,6.68183,DOI: 10.5281/zenodo.3530034,CIF (P1 Symmetry),Open Source,,1
DOTSOV15_clean,DOTSOV15,CoRE 2019,Real,Machine Learning,0.885201,2351.39,2081.45,0.7186,0.811793,13.28159,6.68348,DOI: 10.5281/zenodo.3530035,CIF (P1 Symmetry),Open Source,,1
DOTSOV16_clean,DOTSOV16,CoRE 2019,Real,Machine Learning,0.885187,2352.1,2082.05,0.7186,0.811806,13.28131,6.68502,DOI: 10.5281/zenodo.3530036,CIF (P1 Symmetry),Open Source,,1
DOTSOV17_clean,DOTSOV17,CoRE 2019,Real,Machine Learning,0.885515,2351.95,2082.69,0.7188,0.811731,13.27857,6.68675,DOI: 10.5281/zenodo.3530037,CIF (P1 Symmetry),Open Source,,1
DOTSOV18_clean,DOTSOV18,CoRE 2019,Real,Machine Learning,0.885716,2350.79,2082.13,0.7188,0.811547,13.27736,6.68377,DOI: 10.5281/zenodo.3530038,CIF (P1 Symmetry),Open Source,,1
DOTSOV19_clean,DOTSOV19,CoRE 2019,Real,Machine Learning,0.885987,2350.47,2082.48,0.7186,0.811073,13.27534,6.68868,DOI: 10.5281/zenodo.3530039,CIF (P1 Symmetry),Open Source,,1
DOTSOV20_clean,DOTSOV20,CoRE 2019,Real,Machine Learning,0.886116,2350.82,2083.1,0.7194,0.811857,13.27345,6.68961,DOI: 10.5281/zenodo.3530040,CIF (P1 Symmetry),Open Source,,1
DOTSOV21_clean,DOTSOV21,CoRE 2019,Real,Machine Learning,0.886388,2349.44,2082.52,0.7192,0.811383,13.27181,6.69237,DOI: 10.5281/zenodo.3530041,CIF (P1 Symmetry),Open Source,,1
DOTSOV22_clean,DOTSOV22,CoRE 2019,Real,Machine Learning,0.886216,2350.36,2082.93,0.7188,0.811089,13.27173,6.6893,DOI: 10.5281/zenodo.3530042,CIF (P1 Symmetry),Open Source,,1
DOTSOV23_clean,DOTSOV23,CoRE 2019,Real,Machine Learning,0.886402,2347.19,2080.55,0.7188,0.810918,13.26986,6.69008,DOI: 10.5281/zenodo.3530043,CIF (P1 Symmetry),Open Source,,1
DOTSOV24_clean,DOTSOV24,CoRE 2019,Real,Machine Learning,0.88666,2348.35,2082.19,0.7196,0.811585,13.26793,6.69357,DOI: 10.5281/zenodo.3530044,CIF (P1 Symmetry),Open Source,,1
DOTSOV25_clean,DOTSOV25,CoRE 2019,Real,Machine Learning,0.887004,2346.88,2081.69,0.7194,0.811045,13.264,6.69375,DOI: 10.5281/zenodo.3530045,CIF (P1 Symmetry),Open Source,,1
DOTSOV26_clean,DOTSOV26,CoRE 2019,Real,Machine Learning,0.887119,2346.7,2081.8,0.72,0.811616,13.26331,6.69332,DOI: 10.5281/zenodo.3530046,CIF (P1 Symmetry),Open Source,,1
DOTSOV27_clean,DOTSOV27,CoRE 2019,Real,Machine Learning,0.887405,2346.11,2081.95,0.7196,0.810904,13.25972,6.69595,DOI: 10.5281/zenodo.3530047,CIF (P1 Symmetry),Open Source,,1
DOTSOV28_clean,DOTSOV28,CoRE 2019,Real,Machine Learning,0.887463,2345.84,2081.85,0.7196,0.810851,13.25974,6.69945,DOI: 10.5281/zenodo.3530048,CIF (P1 Symmetry),Open Source,,1
DOTSOV29_clean,DOTSOV29,CoRE 2019,Real,Machine Learning,0.886216,2350.16,2082.75,0.7198,0.812217,13.26616,6.69375,DOI: 10.5281/zenodo.3530049,CIF (P1 Symmetry),Open Source,,1
DOTSOV30_clean,DOTSOV30,CoRE 2019,Real,Machine Learning,0.888338,2342.96,2081.34,0.7192,0.809602,13.25298,6.68946,DOI: 10.5281/zenodo.3530050,CIF (P1 Symmetry),Open Source,,1
DOTSOV31_clean,DOTSOV31,CoRE 2019,Real,Machine Learning,0.88841,2337.98,2077.09,0.7196,0.809987,13.25143,6.69884,DOI: 10.5281/zenodo.3530051,CIF (P1 Symmetry),Open Source,,1
DOTSOV32_clean,DOTSOV32,CoRE 2019,Real,Machine Learning,0.889243,2341.9,2082.52,0.7196,0.809228,13.24122,6.6816,DOI: 10.5281/zenodo.3530052,CIF (P1 Symmetry),Open Source,,1
DOTSOV33_clean,DOTSOV33,CoRE 2019,Real,Machine Learning,0.888884,2345.94,2085.27,0.7202,0.81023,13.24041,6.68888,DOI: 10.5281/zenodo.3530053,CIF (P1 Symmetry),Open Source,,1
DOTSOV34_clean,DOTSOV34,CoRE 2019,Real,Machine Learning,0.889545,2344.54,2085.57,0.7198,0.809178,13.23175,6.68268,DOI: 10.5281/zenodo.3530054,CIF (P1 Symmetry),Open Source,,1
DOTSOV35_clean,DOTSOV35,CoRE 2019,Real,Machine Learning,0.889243,2354.09,2093.35,0.72,0.809678,13.22266,6.67789,DOI: 10.5281/zenodo.3530055,CIF (P1 Symmetry),Open Source,,1
DOTSOV36_clean,DOTSOV36,CoRE 2019,Real,Machine Learning,0.888898,2355.0,2093.35,0.7198,0.809767,13.20915,6.67176,DOI: 10.5281/zenodo.3530056,CIF (P1 Symmetry),Open Source,,1
DOTSOV37_clean,DOTSOV37,CoRE 2019,Real,Machine Learning,0.888682,2353.88,2091.85,0.7202,0.810413,13.20524,6.68,DOI: 10.5281/zenodo.3530057,CIF (P1 Symmetry),Open Source,,1
DOTSOV38_clean,DOTSOV38,CoRE 2019,Real,Machine Learning,0.888812,2350.23,2088.91,0.7196,0.80962,13.20372,6.66467,DOI: 10.5281/zenodo.3530058,CIF (P1 Symmetry),Open Source,,1
DOTSOV39_clean,DOTSOV39,CoRE 2019,Real,Machine Learning,0.888682,2347.61,2086.28,0.7194,0.809513,13.20524,6.68742,DOI: 10.5281/zenodo.3530059,CIF (P1 Symmetry),Open Source,,1
DOTSOV40_clean,DOTSOV40,CoRE 2019,Real,Machine Learning,0.889027,2357.09,2095.52,0.7204,0.810324,13.19872,6.6787,DOI: 10.5281/zenodo.3530060,CIF (P1 Symmetry),Open Source,,1
DOTSOV41_clean,DOTSOV41,CoRE 2019,Real,Machine Learning,0.88874,2354.27,2092.33,0.7194,0.809461,13.1997,6.6872,DOI: 10.5281/zenodo.3530061,CIF (P1 Symmetry),Open Source,,1
DOTSOV42_clean,DOTSOV42,CoRE 2019,Real,Machine Learning,0.88463,2313.25,2046.37,0.7158,0.809152,13.30996,6.67524,DOI: 10.5281/zenodo.3530062,CIF (P1 Symmetry),Open Source,,1
DOTTEM_clean,DOTTEM,CoRE 2019,Real,Machine Learning,1.16648,1340.44,1563.6,0.6108,0.523628,6.58677,6.27426,DOI: 10.5281/zenodo.3530064,CIF (P1 Symmetry),Open Source,,0
DOTWAL_clean,DOTWAL,CoRE 2019,Real,Machine Learning,1.63156,0.0,0.0,0.529,0.32423,6.26428,3.24941,DOI: 10.5281/zenodo.3530066,CIF (P1 Symmetry),Open Source,,0
DOTYES_clean,DOTYES,CoRE 2019,Real,Machine Learning,3.11213,344.518,1072.19,0.4928,0.158348,5.96032,3.45239,DOI: 10.5281/zenodo.3530067,CIF (P1 Symmetry),Open Source,,1
DOWBOH01_clean,DOWBOH01,CoRE 2019,Real,Machine Learning,1.63427,0.0,0.0,0.4804,0.293954,5.10305,2.51254,DOI: 10.5281/zenodo.3540363,CIF (P1 Symmetry),Open Source,,0
DOWGIH_clean,DOWGIH,CoRE 2019,Real,Machine Learning,1.74928,0.0,0.0,0.3434,0.19631,3.78208,2.85164,DOI: 10.5281/zenodo.3540364,CIF (P1 Symmetry),Open Source,,0
DOWQIP_clean,DOWQIP,CoRE 2019,Real,Machine Learning,2.64572,0.0,0.0,0.4508,0.170388,3.86725,2.73898,DOI: 10.5281/zenodo.3530068,CIF (P1 Symmetry),Open Source,,1
DOYBAV_clean,DOYBAV,CoRE 2019,Real,Machine Learning,1.17289,1103.03,1293.73,0.5656,0.482229,6.11281,4.48624,DOI: 10.5281/zenodo.3530069,CIF (P1 Symmetry),Open Source,,0
DOYBEA_clean,DOYBEA,CoRE 2019,Real,Machine Learning,1.0599,1542.4,1634.79,0.5844,0.551373,5.83429,5.37899,DOI: 10.5281/zenodo.3530070,CIF (P1 Symmetry),Open Source,,0
DOYBUQ_clean,DOYBUQ,CoRE 2019,Real,Machine Learning,1.78136,593.716,1057.62,0.5468,0.306956,4.65105,3.76809,DOI: 10.5281/zenodo.3530072,CIF (P1 Symmetry),Open Source,,0
DOYBUQ01_clean,DOYBUQ01,CoRE 2019,Real,Machine Learning,1.90606,461.183,879.044,0.519,0.272289,4.47276,3.50575,DOI: 10.5281/zenodo.3530071,CIF (P1 Symmetry),Open Source,,0
DOYHIK_clean,DOYHIK,CoRE 2019,Real,Machine Learning,0.955182,2113.93,2019.19,0.6408,0.670867,7.36509,6.88541,DOI: 10.5281/zenodo.3530073,CIF (P1 Symmetry),Open Source,,0
DOYHOQ_clean,DOYHOQ,CoRE 2019,Real,Machine Learning,0.987346,2273.31,2244.54,0.6424,0.650633,6.82504,4.15814,DOI: 10.5281/zenodo.3530074,CIF (P1 Symmetry),Open Source,,0
DOYHUW_clean,DOYHUW,CoRE 2019,Real,Machine Learning,0.976254,2350.74,2294.91,0.6516,0.667449,6.87938,5.20644,DOI: 10.5281/zenodo.3530075,CIF (P1 Symmetry),Open Source,,0
DOYLAE_clean,DOYLAE,CoRE 2019,Real,Machine Learning,1.42784,625.544,893.176,0.5072,0.355222,4.40802,3.96618,DOI: 10.5281/zenodo.3530076,CIF (P1 Symmetry),Open Source,,0
DOYLEI_clean,DOYLEI,CoRE 2019,Real,Machine Learning,1.15157,1471.42,1694.44,0.6046,0.525024,6.40369,4.15529,DOI: 10.5281/zenodo.3530077,CIF (P1 Symmetry),Open Source,,0
DOYLIM_clean,DOYLIM,CoRE 2019,Real,Machine Learning,1.1931,1039.37,1240.07,0.5976,0.50088,4.68317,4.00278,DOI: 10.5281/zenodo.3530078,CIF (P1 Symmetry),Open Source,,0
DOYMUB_clean,DOYMUB,CoRE 2019,Real,Machine Learning,1.2724,0.0,0.0,0.4948,0.388872,4.71614,2.60009,DOI: 10.5281/zenodo.3540365,CIF (P1 Symmetry),Open Source,,0
DOYSIT_clean,DOYSIT,CoRE 2019,Real,Machine Learning,0.836624,0.0,0.0,0.559,0.668162,5.27709,3.01376,DOI: 10.5281/zenodo.3530079,CIF (P1 Symmetry),Open Source,,0
DOZCEC_clean,DOZCEC,CoRE 2019,Real,Machine Learning,0.458248,4103.57,1880.45,0.8106,1.76891,19.11403,11.74027,DOI: 10.5281/zenodo.3530080,CIF (P1 Symmetry),Open Source,,1
DOZKIO_clean,DOZKIO,CoRE 2019,Real,Machine Learning,1.05766,2004.84,2120.44,0.6376,0.602839,6.44925,4.72277,DOI: 10.5281/zenodo.3530081,CIF (P1 Symmetry),Open Source,,0
DUBBEI_clean,DUBBEI,CoRE 2019,Real,Machine Learning,2.00135,631.266,1263.38,0.5166,0.258126,4.93494,3.49142,DOI: 10.5281/zenodo.3530082,CIF (P1 Symmetry),Open Source,,0
DUBJUH_clean,DUBJUH,CoRE 2019,Real,Machine Learning,1.09392,1221.09,1335.78,0.5476,0.500583,7.25048,6.08004,DOI: 10.5281/zenodo.3530083,CIF (P1 Symmetry),Open Source,,0
DUBKAO_clean,DUBKAO,CoRE 2019,Real,Machine Learning,1.10727,1200.36,1329.12,0.5452,0.492383,7.17371,5.8712,DOI: 10.5281/zenodo.3530084,CIF (P1 Symmetry),Open Source,,0
DUBWON_clean,DUBWON,CoRE 2019,Real,Machine Learning,1.2729,1469.44,1870.44,0.6244,0.490534,5.41735,4.7264,DOI: 10.5281/zenodo.3530085,CIF (P1 Symmetry),Open Source,,0
DUBXOP_clean,DUBXOP,CoRE 2019,Real,Machine Learning,1.47077,655.044,963.418,0.4628,0.314665,4.548,3.86413,DOI: 10.5281/zenodo.3530086,CIF (P1 Symmetry),Open Source,,0
DUCHEP_clean,DUCHEP,CoRE 2019,Real,Machine Learning,2.22163,0.0,0.0,0.3826,0.172216,3.58736,2.63519,DOI: 10.5281/zenodo.3530087,CIF (P1 Symmetry),Open Source,,0
DUDKEU_clean,DUDKEU,CoRE 2019,Real,Machine Learning,1.65561,516.946,855.86,0.4144,0.250301,5.16942,3.66649,DOI: 10.5281/zenodo.3530088,CIF (P1 Symmetry),Open Source,,0
DUDKIY_clean,DUDKIY,CoRE 2019,Real,Machine Learning,0.974059,1918.22,1868.46,0.6506,0.667927,7.07907,5.66309,DOI: 10.5281/zenodo.3540366,CIF (P1 Symmetry),Open Source,,0
DUDKOE_clean,DUDKOE,CoRE 2019,Real,Machine Learning,0.779781,3099.71,2417.09,0.7388,0.947446,10.92488,6.00637,DOI: 10.5281/zenodo.3530089,CIF (P1 Symmetry),Open Source,,0
DUDKUK_clean,DUDKUK,CoRE 2019,Real,Machine Learning,0.84398,2880.0,2430.67,0.75,0.888646,8.84791,6.66406,DOI: 10.5281/zenodo.3530090,CIF (P1 Symmetry),Open Source,,0
DUDVUV_clean,DUDVUV,CoRE 2019,Real,Machine Learning,0.796459,2290.79,1824.52,0.6864,0.861814,10.10393,8.07627,DOI: 10.5281/zenodo.3530091,CIF (P1 Symmetry),Open Source,,0
DUDZOT_clean,DUDZOT,CoRE 2019,Real,Machine Learning,2.41651,0.0,0.0,0.3424,0.141692,3.86828,3.15476,DOI: 10.5281/zenodo.3530092,CIF (P1 Symmetry),Open Source,,0
DUFGOB_clean,DUFGOB,CoRE 2019,Real,Machine Learning,1.12069,1300.59,1457.55,0.5722,0.51058,8.44616,7.81761,DOI: 10.5281/zenodo.3530093,CIF (P1 Symmetry),Open Source,,0
DUFKAS_clean,DUFKAS,CoRE 2019,Real,Machine Learning,0.529585,2944.33,1559.27,0.811,1.53139,18.33861,11.31425,DOI: 10.5281/zenodo.3530094,CIF (P1 Symmetry),Open Source,,1
DUFXOT_clean,DUFXOT,CoRE 2019,Real,Machine Learning,1.61653,0.0,0.0,0.4366,0.270084,3.61116,2.86179,DOI: 10.5281/zenodo.3530095,CIF (P1 Symmetry),Open Source,,0
DUFZOU_clean,DUFZOU,CoRE 2019,Real,Machine Learning,1.54167,0.0,0.0,0.4962,0.321859,7.15398,3.0854,DOI: 10.5281/zenodo.3530096,CIF (P1 Symmetry),Open Source,,0
DUFZUA_clean,DUFZUA,CoRE 2019,Real,Machine Learning,1.55098,0.0,0.0,0.4962,0.319927,7.17076,3.11961,DOI: 10.5281/zenodo.3530097,CIF (P1 Symmetry),Open Source,,0
DUGBAJ_clean,DUGBAJ,CoRE 2019,Real,Machine Learning,1.57177,0.0,0.0,0.4934,0.313914,7.13057,3.05086,DOI: 10.5281/zenodo.3530098,CIF (P1 Symmetry),Open Source,,0
DUGMOJ_clean,DUGMOJ,CoRE 2019,Real,Machine Learning,1.04413,1390.78,1452.16,0.5972,0.571957,13.15947,6.68014,DOI: 10.5281/zenodo.3530099,CIF (P1 Symmetry),Open Source,,1
DUHXIP_clean,DUHXIP,CoRE 2019,Real,Machine Learning,1.27884,529.696,677.396,0.4624,0.361578,5.38027,3.4809,DOI: 10.5281/zenodo.3530100,CIF (P1 Symmetry),Open Source,,0
DUJQUW_clean,DUJQUW,CoRE 2019,Real,Machine Learning,1.38313,0.0,0.0,0.5238,0.378707,3.54476,2.7385,DOI: 10.5281/zenodo.3530101,CIF (P1 Symmetry),Open Source,,0
DUJRAD_clean,DUJRAD,CoRE 2019,Real,Machine Learning,1.37535,1158.79,1593.73,0.5806,0.422148,6.16228,5.32315,DOI: 10.5281/zenodo.3530102,CIF (P1 Symmetry),Open Source,,0
DUKDIX_clean,DUKDIX,CoRE 2019,Real,Machine Learning,2.07478,0.0,0.0,0.413,0.199057,4.02194,2.79853,DOI: 10.5281/zenodo.3540367,CIF (P1 Symmetry),Open Source,,0
DUKDOD_clean,DUKDOD,CoRE 2019,Real,Machine Learning,2.05581,0.0,0.0,0.4374,0.212763,4.05295,2.80054,DOI: 10.5281/zenodo.3540368,CIF (P1 Symmetry),Open Source,,0
DUKDOD01_clean,DUKDOD01,CoRE 2019,Real,Machine Learning,1.98165,0.0,0.0,0.44,0.222037,4.08448,2.81231,DOI: 10.5281/zenodo.3530103,CIF (P1 Symmetry),Open Source,,0
DUKMON_clean,DUKMON,CoRE 2019,Real,Machine Learning,1.26122,0.0,0.0,0.4276,0.339037,4.06904,2.70917,DOI: 10.5281/zenodo.3530104,CIF (P1 Symmetry),Open Source,,0
DUKNEE_clean,DUKNEE,CoRE 2019,Real,Machine Learning,1.30231,215.894,281.161,0.4962,0.381015,4.73188,3.71957,DOI: 10.5281/zenodo.3540369,CIF (P1 Symmetry),Open Source,,0
DUKNII_clean,DUKNII,CoRE 2019,Real,Machine Learning,1.23201,294.143,362.386,0.4702,0.381654,5.28968,3.60886,DOI: 10.5281/zenodo.3530105,CIF (P1 Symmetry),Open Source,,0
DUKNOO_clean,DUKNOO,CoRE 2019,Real,Machine Learning,1.32216,456.859,604.041,0.4552,0.344285,5.61478,4.56576,DOI: 10.5281/zenodo.3530106,CIF (P1 Symmetry),Open Source,,0
