name,csd_refc,db_acr,gt,calc_type,Density,GSA,VSA,VF,PV,LCD,PLD,ug_at_tps,uv_at_tps,source,csft,csa,sample_weight_ug_at_tps,sample_weight_uv_at_tps
ISEQIH_CoRE,ISEQIH,CoRE,Real,Grand Canonical Monte Carlo,1.75,309.1,540.2,0.25,0.19,4.92,4.27,0.79,14.03,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QITMOW_CoRE,QITMOW,CoRE,Real,Grand Canonical Monte Carlo,1.99,0.0,0.0,0.13,0.2,3.52,2.62,0.7,14.03,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UDIHIZ_CoRE,UDIHIZ,CoRE,Real,Grand Canonical Monte Carlo,2.1,0.0,0.0,0.09,0.18,3.79,2.56,0.66,14.02,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UNACES_CoRE,UNACES,CoRE,Real,Grand Canonical Monte Carlo,1.54,0.0,0.0,0.25,0.26,4.1,3.35,0.9,14.02,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EBEMII_CoRE,EBEMII,CoRE,Real,Grand Canonical Monte Carlo,1.58,0.0,0.0,0.22,0.26,4.75,3.58,0.88,14.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TILDIC_CoRE,TILDIC,CoRE,Real,Grand Canonical Monte Carlo,2.02,0.0,0.0,0.22,0.21,4.17,3.28,0.69,14.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XOVYIR_CoRE,XOVYIR,CoRE,Real,Grand Canonical Monte Carlo,1.74,0.0,0.0,0.24,0.22,4.13,3.17,0.79,13.99,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LABGAY_CoRE,LABGAY,CoRE,Real,Grand Canonical Monte Carlo,1.46,0.0,0.0,0.2,0.29,4.47,3.24,0.94,13.96,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VAZKUE_CoRE,VAZKUE,CoRE,Real,Grand Canonical Monte Carlo,2.08,0.0,0.0,0.15,0.2,3.47,2.55,0.67,13.96,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BEPVAV_CoRE,BEPVAV,CoRE,Real,Grand Canonical Monte Carlo,1.37,0.0,0.0,0.21,0.36,4.46,3.25,1.01,13.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ZEDRAD_CoRE,ZEDRAD,CoRE,Real,Grand Canonical Monte Carlo,2.48,0.0,0.0,0.25,0.16,3.71,2.81,0.56,13.94,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NAXLEF_CoRE,NAXLEF,CoRE,Real,Grand Canonical Monte Carlo,1.58,0.0,0.0,0.11,0.22,2.9,2.43,0.87,13.91,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEBXIF_CoRE,PEBXIF,CoRE,Real,Grand Canonical Monte Carlo,1.35,307.7,415.9,0.28,0.31,4.95,4.32,1.01,13.9,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GAXGET_CoRE,GAXGET,CoRE,Real,Grand Canonical Monte Carlo,1.34,0.0,0.0,0.24,0.32,4.84,3.01,1.02,13.89,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NUYWEK_CoRE,NUYWEK,CoRE,Real,Grand Canonical Monte Carlo,1.44,0.0,0.0,0.19,0.31,4.35,2.44,0.95,13.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EDORIY_CoRE,EDORIY,CoRE,Real,Grand Canonical Monte Carlo,2.75,207.0,568.4,0.22,0.16,6.09,4.1,0.5,13.87,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HAHPIQ_CoRE,HAHPIQ,CoRE,Real,Grand Canonical Monte Carlo,1.59,349.1,556.1,0.22,0.28,9.54,8.62,0.86,13.83,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
REYBAA_CoRE,REYBAA,CoRE,Real,Grand Canonical Monte Carlo,1.29,0.0,0.0,0.22,0.35,4.2,3.51,1.06,13.83,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DEBNUU_CoRE,DEBNUU,CoRE,Real,Grand Canonical Monte Carlo,1.74,0.0,0.0,0.18,0.22,3.22,2.61,0.78,13.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OGIYAF_CoRE,OGIYAF,CoRE,Real,Grand Canonical Monte Carlo,1.53,0.0,0.0,0.23,0.32,4.13,2.66,0.89,13.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TUGSOE_CoRE,TUGSOE,CoRE,Real,Grand Canonical Monte Carlo,1.39,0.0,0.0,0.18,0.31,4.48,3.08,0.98,13.79,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SUSZOW_CoRE,SUSZOW,CoRE,Real,Grand Canonical Monte Carlo,1.92,329.8,632.8,0.41,0.22,6.37,5.42,0.71,13.78,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XOJWEZ_CoRE,XOJWEZ,CoRE,Real,Grand Canonical Monte Carlo,1.41,389.4,550.0,0.29,0.35,5.26,4.56,0.96,13.78,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QOPCII_CoRE,QOPCII,CoRE,Real,Grand Canonical Monte Carlo,2.11,0.0,0.0,0.12,0.15,3.4,3.0,0.65,13.77,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ALOLES_CoRE,ALOLES,CoRE,Real,Grand Canonical Monte Carlo,2.21,155.9,344.3,0.18,0.19,5.85,4.26,0.62,13.76,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LANCOU_CoRE,LANCOU,CoRE,Real,Grand Canonical Monte Carlo,2.17,0.0,0.0,0.12,0.18,3.29,2.47,0.63,13.76,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VURYIR_CoRE,VURYIR,CoRE,Real,Grand Canonical Monte Carlo,1.58,0.0,0.0,0.21,0.27,4.29,3.47,0.86,13.76,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BARZOK_CoRE,BARZOK,CoRE,Real,Grand Canonical Monte Carlo,1.46,0.0,0.0,0.21,0.28,7.66,2.74,0.93,13.75,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CUKVUA_CoRE,CUKVUA,CoRE,Real,Grand Canonical Monte Carlo,1.3,0.0,0.0,0.13,0.32,3.41,2.56,1.05,13.75,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GUSNEN01_CoRE,GUSNEN01,CoRE,Real,Grand Canonical Monte Carlo,1.55,0.0,0.0,0.14,0.28,3.2,3.04,0.88,13.75,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LAZHUR_CoRE,LAZHUR,CoRE,Real,Grand Canonical Monte Carlo,1.28,0.0,0.0,0.25,0.35,4.18,2.56,1.06,13.75,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEFCEQ_CoRE,VEFCEQ,CoRE,Real,Grand Canonical Monte Carlo,1.7,75.9,128.7,0.19,0.27,4.44,3.86,0.8,13.75,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QEFNAQ_CoRE,QEFNAQ,CoRE,Real,Grand Canonical Monte Carlo,1.29,517.1,667.8,0.34,0.41,6.29,4.86,1.05,13.73,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XEJXER_CoRE,XEJXER,CoRE,Real,Grand Canonical Monte Carlo,1.56,0.0,0.0,0.19,0.26,4.12,3.58,0.87,13.73,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ORAGEU_CoRE,ORAGEU,CoRE,Real,Grand Canonical Monte Carlo,3.26,118.5,386.5,0.2,0.14,5.43,4.15,0.42,13.71,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEWTOI_CoRE,WEWTOI,CoRE,Real,Grand Canonical Monte Carlo,2.74,0.0,0.0,0.18,0.16,3.23,2.52,0.5,13.69,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RINPEJ_CoRE,RINPEJ,CoRE,Real,Grand Canonical Monte Carlo,1.31,270.2,354.9,0.26,0.35,4.78,4.14,1.03,13.67,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QIBTAW_CoRE,QIBTAW,CoRE,Real,Grand Canonical Monte Carlo,1.12,239.6,268.4,0.24,0.41,6.29,4.06,1.2,13.66,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OKIPOO_CoRE,OKIPOO,CoRE,Real,Grand Canonical Monte Carlo,1.32,0.0,0.0,0.22,0.32,5.16,2.8,1.02,13.65,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XOVXEM_CoRE,XOVXEM,CoRE,Real,Grand Canonical Monte Carlo,2.15,0.0,0.0,0.25,0.19,4.38,3.07,0.63,13.64,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IFENOY03_CoRE,IFENOY03,CoRE,Real,Grand Canonical Monte Carlo,1.32,333.3,449.8,0.2,0.35,7.3,5.79,1.02,13.62,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CEQBUV_CoRE,CEQBUV,CoRE,Real,Grand Canonical Monte Carlo,2.0,157.5,315.6,0.17,0.21,6.8,4.57,0.67,13.58,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MUPYIG_CoRE,MUPYIG,CoRE,Real,Grand Canonical Monte Carlo,2.41,0.0,0.0,0.12,0.16,3.47,2.4,0.56,13.57,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LEDNIT_CoRE,LEDNIT,CoRE,Real,Grand Canonical Monte Carlo,2.18,103.4,225.1,0.19,0.2,4.73,4.16,0.62,13.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GEPDIQ_CoRE,GEPDIQ,CoRE,Real,Grand Canonical Monte Carlo,1.33,0.0,0.0,0.3,0.36,4.79,3.21,1.0,13.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MODPEA_CoRE,MODPEA,CoRE,Real,Grand Canonical Monte Carlo,1.67,0.0,0.0,0.2,0.3,5.29,2.46,0.8,13.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FAFGAU_CoRE,FAFGAU,CoRE,Real,Grand Canonical Monte Carlo,1.88,0.0,0.0,0.22,0.23,4.21,3.27,0.71,13.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MIQLEE_CoRE,MIQLEE,CoRE,Real,Grand Canonical Monte Carlo,1.52,0.0,0.0,0.28,0.29,4.88,2.78,0.87,13.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FUDQIF_CoRE,FUDQIF,CoRE,Real,Grand Canonical Monte Carlo,1.57,151.8,239.0,0.37,0.29,4.38,3.86,0.84,13.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SUSZIQ_CoRE,SUSZIQ,CoRE,Real,Grand Canonical Monte Carlo,1.92,318.2,610.3,0.41,0.22,6.29,5.33,0.69,13.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VAJTUX_CoRE,VAJTUX,CoRE,Real,Grand Canonical Monte Carlo,1.45,0.0,0.0,0.28,0.32,4.47,2.92,0.91,13.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TAFBIN_CoRE,TAFBIN,CoRE,Real,Grand Canonical Monte Carlo,1.67,0.0,0.0,0.21,0.25,4.9,3.23,0.8,13.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OJAKUG_CoRE,OJAKUG,CoRE,Real,Grand Canonical Monte Carlo,1.81,0.0,0.0,0.17,0.2,3.99,3.17,0.74,13.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RUFMUA01_CoRE,RUFMUA01,CoRE,Real,Grand Canonical Monte Carlo,1.51,0.0,0.0,0.27,0.25,3.98,2.77,0.88,13.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ITAHEQ_CoRE,ITAHEQ,CoRE,Real,Grand Canonical Monte Carlo,1.77,103.4,183.4,0.15,0.23,4.67,4.13,0.75,13.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GUPJEG01_CoRE,GUPJEG01,CoRE,Real,Grand Canonical Monte Carlo,1.55,0.0,0.0,0.18,0.25,3.71,3.39,0.85,13.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ECOSIY_CoRE,ECOSIY,CoRE,Real,Grand Canonical Monte Carlo,2.15,0.0,0.0,0.17,0.18,3.93,2.79,0.62,13.37,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FERGUG_CoRE,FERGUG,CoRE,Real,Grand Canonical Monte Carlo,1.33,0.0,0.0,0.23,0.34,4.8,3.28,0.99,13.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SICDAL_CoRE,SICDAL,CoRE,Real,Grand Canonical Monte Carlo,1.71,0.0,0.0,0.1,0.24,2.84,2.57,0.78,13.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AHINIP_CoRE,AHINIP,CoRE,Real,Grand Canonical Monte Carlo,1.26,0.0,0.0,0.19,0.36,5.11,2.92,1.05,13.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WECFAN01_CoRE,WECFAN01,CoRE,Real,Grand Canonical Monte Carlo,1.32,532.4,640.8,0.23,0.33,5.14,4.48,1.0,13.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EBIMOT_CoRE,EBIMOT,CoRE,Real,Grand Canonical Monte Carlo,1.34,0.0,0.0,0.22,0.3,4.76,2.6,0.98,13.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WAGZEL_CoRE,WAGZEL,CoRE,Real,Grand Canonical Monte Carlo,1.79,0.0,0.0,0.22,0.23,4.15,3.38,0.74,13.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GIRDUI_CoRE,GIRDUI,CoRE,Real,Grand Canonical Monte Carlo,1.33,176.9,235.7,0.23,0.33,4.42,3.77,0.99,13.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KETSEI_CoRE,KETSEI,CoRE,Real,Grand Canonical Monte Carlo,2.06,0.0,0.0,0.22,0.2,4.17,3.27,0.64,13.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TUDQOZ_CoRE,TUDQOZ,CoRE,Real,Grand Canonical Monte Carlo,1.58,122.5,193.1,0.25,0.26,4.77,3.82,0.83,13.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KOJCUI_CoRE,KOJCUI,CoRE,Real,Grand Canonical Monte Carlo,1.52,284.18,433.05,0.4,0.26,5.42,4.82,0.86,13.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CIPREZ_CoRE,CIPREZ,CoRE,Real,Grand Canonical Monte Carlo,1.63,0.0,0.0,0.21,0.26,4.79,3.02,0.81,13.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QOXNIB_CoRE,QOXNIB,CoRE,Real,Grand Canonical Monte Carlo,2.02,0.0,0.0,0.24,0.22,4.26,3.61,0.65,13.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DEHLIN_CoRE,DEHLIN,CoRE,Real,Grand Canonical Monte Carlo,1.27,0.0,0.0,0.23,0.35,5.91,3.38,1.03,13.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TONBII_CoRE,TONBII,CoRE,Real,Grand Canonical Monte Carlo,1.61,253.7,407.3,0.25,0.23,4.88,4.61,0.82,13.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XOKHIP_CoRE,XOKHIP,CoRE,Real,Grand Canonical Monte Carlo,2.17,0.0,0.0,0.2,0.18,4.75,3.46,0.61,13.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CICYIX_CoRE,CICYIX,CoRE,Real,Grand Canonical Monte Carlo,2.06,0.0,0.0,0.14,0.2,3.24,2.72,0.64,13.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BARZIE_CoRE,BARZIE,CoRE,Real,Grand Canonical Monte Carlo,1.44,0.0,0.0,0.21,0.27,7.75,2.59,0.91,13.24,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HESVOR_CoRE,HESVOR,CoRE,Real,Grand Canonical Monte Carlo,1.54,0.0,0.0,0.31,0.33,4.41,3.0,0.85,13.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ZAYKAN_CoRE,ZAYKAN,CoRE,Real,Grand Canonical Monte Carlo,3.88,0.0,0.0,0.14,0.1,4.55,3.26,0.34,13.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CETVAA_CoRE,CETVAA,CoRE,Real,Grand Canonical Monte Carlo,1.29,0.0,0.0,0.22,0.32,4.45,3.29,1.01,13.2,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NAGBUU_CoRE,NAGBUU,CoRE,Real,Grand Canonical Monte Carlo,1.75,224.1,391.4,0.21,0.21,4.54,4.18,0.75,13.2,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FIYDOH_CoRE,FIYDOH,CoRE,Real,Grand Canonical Monte Carlo,1.59,219.2,348.3,0.23,0.24,4.62,3.86,0.82,13.19,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FEVNOK_CoRE,FEVNOK,CoRE,Real,Grand Canonical Monte Carlo,1.77,0.0,0.0,0.11,0.21,3.32,2.92,0.74,13.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MIHHOA_CoRE,MIHHOA,CoRE,Real,Grand Canonical Monte Carlo,1.31,0.0,0.0,0.25,0.34,4.99,3.22,0.99,13.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NIRNAD_CoRE,NIRNAD,CoRE,Real,Grand Canonical Monte Carlo,1.77,0.0,0.0,0.28,0.21,4.25,3.24,0.73,13.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QUPZAC_CoRE,QUPZAC,CoRE,Real,Grand Canonical Monte Carlo,1.83,0.0,0.0,0.14,0.23,4.03,2.49,0.71,13.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AKUHOD03_CoRE,AKUHOD03,CoRE,Real,Grand Canonical Monte Carlo,2.39,0.0,0.0,0.12,0.16,3.31,2.86,0.55,13.16,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GECRAI_CoRE,GECRAI,CoRE,Real,Grand Canonical Monte Carlo,1.91,0.0,0.0,0.12,0.18,3.6,2.59,0.68,13.15,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ECASOS_CoRE,ECASOS,CoRE,Real,Grand Canonical Monte Carlo,1.87,0.0,0.0,0.14,0.18,3.24,2.88,0.7,13.13,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MAPFOY_CoRE,MAPFOY,CoRE,Real,Grand Canonical Monte Carlo,1.25,0.0,0.0,0.33,0.36,4.53,3.39,1.03,13.12,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HAKCIG_CoRE,HAKCIG,CoRE,Real,Grand Canonical Monte Carlo,1.39,0.0,0.0,0.23,0.32,5.4,2.97,0.93,13.11,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MUKRIU_CoRE,MUKRIU,CoRE,Real,Grand Canonical Monte Carlo,1.76,0.0,0.0,0.19,0.22,4.88,2.91,0.74,13.1,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XUYXAR_CoRE,XUYXAR,CoRE,Real,Grand Canonical Monte Carlo,1.51,154.3,233.2,0.25,0.28,4.42,3.8,0.86,13.1,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ELOFIU_CoRE,ELOFIU,CoRE,Real,Grand Canonical Monte Carlo,1.19,0.0,0.0,0.14,0.41,3.55,2.85,1.09,13.09,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MAJHUC_CoRE,MAJHUC,CoRE,Real,Grand Canonical Monte Carlo,1.19,0.0,0.0,0.18,0.37,5.75,3.69,1.09,13.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OFORUX_CoRE,OFORUX,CoRE,Real,Grand Canonical Monte Carlo,1.56,264.7,413.6,0.23,0.26,5.54,5.06,0.83,13.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FUFREE_CoRE,FUFREE,CoRE,Real,Grand Canonical Monte Carlo,1.51,0.0,0.0,0.17,0.28,3.74,3.09,0.86,13.07,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ALIXAU_CoRE,ALIXAU,CoRE,Real,Grand Canonical Monte Carlo,1.43,314.3,450.3,0.26,0.34,6.17,3.91,0.9,13.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MIHHUG_CoRE,MIHHUG,CoRE,Real,Grand Canonical Monte Carlo,1.3,0.0,0.0,0.26,0.34,5.16,3.3,0.99,13.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEXBIF_CoRE,PEXBIF,CoRE,Real,Grand Canonical Monte Carlo,1.47,0.0,0.0,0.17,0.29,4.02,3.22,0.88,13.06,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QISKIN_CoRE,QISKIN,CoRE,Real,Grand Canonical Monte Carlo,1.51,0.0,0.0,0.22,0.21,4.54,3.39,0.85,13.05,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NARTUX_CoRE,NARTUX,CoRE,Real,Grand Canonical Monte Carlo,1.4,0.0,0.0,0.16,0.28,5.01,2.44,0.92,13.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QEGNOH_CoRE,QEGNOH,CoRE,Real,Grand Canonical Monte Carlo,1.32,0.0,0.0,0.24,0.34,4.52,3.66,0.97,13.03,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FEWGUL_CoRE,FEWGUL,CoRE,Real,Grand Canonical Monte Carlo,1.64,273.5,447.6,0.26,0.24,4.39,3.94,0.78,13.02,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TIMMIM_CoRE,TIMMIM,CoRE,Real,Grand Canonical Monte Carlo,1.46,0.0,0.0,0.2,0.31,4.78,2.83,0.88,13.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TIQHEH_CoRE,TIQHEH,CoRE,Real,Grand Canonical Monte Carlo,1.59,0.0,0.0,0.21,0.24,4.93,3.44,0.81,13.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XOTKIA_CoRE,XOTKIA,CoRE,Real,Grand Canonical Monte Carlo,1.82,0.0,0.0,0.15,0.23,5.14,3.65,0.71,13.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OKIPUU_CoRE,OKIPUU,CoRE,Real,Grand Canonical Monte Carlo,1.38,0.0,0.0,0.2,0.33,4.91,2.88,0.93,13.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEHNED_CoRE,VEHNED,CoRE,Real,Grand Canonical Monte Carlo,1.44,0.0,0.0,0.23,0.22,3.81,2.56,0.89,12.98,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KINKAV_CoRE,KINKAV,CoRE,Real,Grand Canonical Monte Carlo,1.21,189.8,229.7,0.19,0.37,4.5,3.74,1.05,12.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LEHTID_CoRE,LEHTID,CoRE,Real,Grand Canonical Monte Carlo,2.22,0.0,0.0,0.12,0.17,3.28,2.46,0.58,12.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PAQFIY_CoRE,PAQFIY,CoRE,Real,Grand Canonical Monte Carlo,1.63,236.2,385.84,0.43,0.26,5.05,4.13,0.78,12.94,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BARZAW_CoRE,BARZAW,CoRE,Real,Grand Canonical Monte Carlo,1.48,0.0,0.0,0.21,0.26,7.74,2.56,0.86,12.92,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BUSQUC_CoRE,BUSQUC,CoRE,Real,Grand Canonical Monte Carlo,1.36,0.0,0.0,0.21,0.32,4.51,2.56,0.94,12.92,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MATVIN_CoRE,MATVIN,CoRE,Real,Grand Canonical Monte Carlo,1.62,0.0,0.0,0.22,0.25,3.96,2.69,0.79,12.91,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OCAQOY_CoRE,OCAQOY,CoRE,Real,Grand Canonical Monte Carlo,1.61,171.6,276.1,0.23,0.24,4.54,3.81,0.79,12.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EDAVOV_CoRE,EDAVOV,CoRE,Real,Grand Canonical Monte Carlo,1.63,214.3,349.8,0.17,0.25,5.43,4.92,0.78,12.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JILXOS_CoRE,JILXOS,CoRE,Real,Grand Canonical Monte Carlo,1.57,201.4,317.2,0.21,0.27,4.51,4.05,0.81,12.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SABWAU_CoRE,SABWAU,CoRE,Real,Grand Canonical Monte Carlo,1.45,0.0,0.0,0.2,0.27,2.98,2.76,0.88,12.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
