Name ,CSD refc. ,DB Acr. ,GT ,Calc. Type ,Density ,GSA ,VSA ,VF ,PV ,LCD ,PLD ,UG at PS ,UV at PS ,Source ,CSFT ,CSA 
DAJHUS_CoRE,DAJHUS,CoRE,Real,Grand Canonical Monte Carlo,1.31,0.0,0.0,0.27,0.34,4.35,3.21,0.19,2.59,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
NEHNEV01_CoRE,NEHNEV01,CoRE,Real,Grand Canonical Monte Carlo,1.38,1522.0,1483.3,0.21,0.3,5.93,4.62,0.18,2.59,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
TAGBUZ_CoRE,TAGBUZ,CoRE,Real,Grand Canonical Monte Carlo,1.23,0.0,0.0,0.34,0.39,4.65,3.41,0.2,2.59,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
UVARUF_CoRE,UVARUF,CoRE,Real,Grand Canonical Monte Carlo,1.25,0.0,0.0,0.27,0.36,4.73,3.36,0.2,2.59,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
COWPOU_CoRE,COWPOU,CoRE,Real,Grand Canonical Monte Carlo,1.24,666.2,827.4,0.37,0.39,5.31,5.06,0.2,2.58,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OKIYAJ_CoRE,OKIYAJ,CoRE,Real,Grand Canonical Monte Carlo,1.34,369.6,494.4,0.3,0.33,5.06,4.16,0.19,2.58,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
WAYMIU_CoRE,WAYMIU,CoRE,Real,Grand Canonical Monte Carlo,0.98,1412.1,1384.5,0.72,0.6,7.35,6.91,0.24,2.58,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
EVUBAY_CoRE,EVUBAY,CoRE,Real,Grand Canonical Monte Carlo,1.9,0.0,0.0,0.14,0.21,3.66,2.58,0.13,2.57,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
LERNAY_CoRE,LERNAY,CoRE,Real,Grand Canonical Monte Carlo,1.77,0.0,0.0,0.26,0.23,4.96,2.46,0.14,2.57,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
GAXGET_CoRE,GAXGET,CoRE,Real,Grand Canonical Monte Carlo,1.34,0.0,0.0,0.24,0.32,4.84,3.01,0.19,2.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
HEZSEK_CoRE,HEZSEK,CoRE,Real,Grand Canonical Monte Carlo,1.87,0.0,0.0,0.2,0.22,3.9,2.52,0.13,2.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OJAKOA_CoRE,OJAKOA,CoRE,Real,Grand Canonical Monte Carlo,1.73,0.0,0.0,0.19,0.22,4.14,3.37,0.15,2.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OPIPOT_CoRE,OPIPOT,CoRE,Real,Grand Canonical Monte Carlo,1.41,366.3,518.2,0.31,0.31,4.58,4.05,0.18,2.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CABQEB_CoRE,CABQEB,CoRE,Real,Grand Canonical Monte Carlo,1.64,0.0,0.0,0.15,0.27,3.76,2.71,0.15,2.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
GEDRIS_CoRE,GEDRIS,CoRE,Real,Grand Canonical Monte Carlo,1.5,0.0,0.0,0.22,0.29,5.03,2.81,0.17,2.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
IVARUT_CoRE,IVARUT,CoRE,Real,Grand Canonical Monte Carlo,1.28,0.0,0.0,0.21,0.36,3.98,2.99,0.19,2.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OKIPUU_CoRE,OKIPUU,CoRE,Real,Grand Canonical Monte Carlo,1.38,0.0,0.0,0.2,0.33,4.91,2.88,0.18,2.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
YUKBIP_CoRE,YUKBIP,CoRE,Real,Grand Canonical Monte Carlo,1.51,445.42,672.0,0.46,0.31,7.46,5.14,0.16,2.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ECOROD_CoRE,ECOROD,CoRE,Real,Grand Canonical Monte Carlo,1.54,0.0,0.0,0.3,0.29,4.01,3.0,0.16,2.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PEVLIN_CoRE,PEVLIN,CoRE,Real,Grand Canonical Monte Carlo,1.93,0.0,0.0,0.23,0.21,4.24,3.59,0.13,2.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
MIHLOF_CoRE,MIHLOF,CoRE,Real,Grand Canonical Monte Carlo,1.36,377.9,514.7,0.24,0.32,5.26,3.79,0.18,2.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PEWXUL01_CoRE,PEWXUL01,CoRE,Real,Grand Canonical Monte Carlo,1.06,550.9,583.9,0.41,0.48,5.35,4.39,0.23,2.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QEFNAQ_CoRE,QEFNAQ,CoRE,Real,Grand Canonical Monte Carlo,1.29,517.1,667.8,0.34,0.41,6.29,4.86,0.19,2.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
EVUNEP_CoRE,EVUNEP,CoRE,Real,Grand Canonical Monte Carlo,2.21,0.0,0.0,0.24,0.19,4.38,2.63,0.11,2.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
MAPFOY_CoRE,MAPFOY,CoRE,Real,Grand Canonical Monte Carlo,1.25,0.0,0.0,0.33,0.36,4.53,3.39,0.2,2.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
MUFJAZ_CoRE,MUFJAZ,CoRE,Real,Grand Canonical Monte Carlo,2.14,0.0,0.0,0.14,0.2,3.39,2.67,0.12,2.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
TETWOG_CoRE,TETWOG,CoRE,Real,Grand Canonical Monte Carlo,1.57,0.0,0.0,0.22,0.27,3.76,3.07,0.16,2.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
TETWUM_CoRE,TETWUM,CoRE,Real,Grand Canonical Monte Carlo,1.71,0.0,0.0,0.17,0.25,4.93,2.82,0.15,2.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CUYVOI_CoRE,CUYVOI,CoRE,Real,Grand Canonical Monte Carlo,1.43,0.0,0.0,0.23,0.31,4.52,2.63,0.17,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
HESVOR_CoRE,HESVOR,CoRE,Real,Grand Canonical Monte Carlo,1.54,0.0,0.0,0.31,0.33,4.41,3.0,0.16,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
MIDRAT_CoRE,MIDRAT,CoRE,Real,Grand Canonical Monte Carlo,1.26,0.0,0.0,0.26,0.36,4.2,3.34,0.19,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QUGBUQ_CoRE,QUGBUQ,CoRE,Real,Grand Canonical Monte Carlo,1.8,0.0,0.0,0.1,0.22,4.01,3.07,0.14,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QUPHIT_CoRE,QUPHIT,CoRE,Real,Grand Canonical Monte Carlo,1.3,0.0,0.0,0.26,0.34,4.23,3.09,0.19,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
REHMEY_CoRE,REHMEY,CoRE,Real,Grand Canonical Monte Carlo,1.17,0.0,0.0,0.39,0.43,5.07,3.55,0.21,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
XAGCIS01_CoRE,XAGCIS01,CoRE,Real,Grand Canonical Monte Carlo,1.75,0.0,0.0,0.38,0.25,5.54,2.63,0.14,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ZERNUH_CoRE,ZERNUH,CoRE,Real,Grand Canonical Monte Carlo,1.69,0.0,0.0,0.21,0.25,4.72,2.62,0.15,2.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
HIFZAY_CoRE,HIFZAY,CoRE,Real,Grand Canonical Monte Carlo,1.49,0.0,0.0,0.18,0.28,4.52,3.46,0.16,2.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
LEVYOC_CoRE,LEVYOC,CoRE,Real,Grand Canonical Monte Carlo,1.75,0.0,0.0,0.29,0.25,4.44,3.53,0.14,2.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QITMOW_CoRE,QITMOW,CoRE,Real,Grand Canonical Monte Carlo,1.99,0.0,0.0,0.13,0.2,3.52,2.62,0.12,2.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
WAYMOA_CoRE,WAYMOA,CoRE,Real,Grand Canonical Monte Carlo,0.96,1471.5,1405.5,0.69,0.65,7.08,6.89,0.24,2.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
XAGCIS_CoRE,XAGCIS,CoRE,Real,Grand Canonical Monte Carlo,1.76,0.0,0.0,0.38,0.25,5.57,2.64,0.14,2.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
AFITEP_CoRE,AFITEP,CoRE,Real,Grand Canonical Monte Carlo,1.07,847.4,906.1,0.5,0.49,4.64,4.1,0.22,2.48,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CAHNEF_CoRE,CAHNEF,CoRE,Real,Grand Canonical Monte Carlo,2.34,0.0,0.0,0.17,0.16,4.22,3.09,0.1,2.48,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
MIFSUR_CoRE,MIFSUR,CoRE,Real,Grand Canonical Monte Carlo,1.48,296.5,440.3,0.26,0.31,6.18,5.68,0.16,2.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PEGBEK02_CoRE,PEGBEK02,CoRE,Real,Grand Canonical Monte Carlo,1.42,0.0,0.0,0.25,0.34,4.25,3.44,0.17,2.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
RUBHUS_CoRE,RUBHUS,CoRE,Real,Grand Canonical Monte Carlo,2.29,0.0,0.0,0.12,0.16,3.58,2.97,0.11,2.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
VOCKUT_CoRE,VOCKUT,CoRE,Real,Grand Canonical Monte Carlo,1.42,0.0,0.0,0.27,0.3,4.87,2.5,0.17,2.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
WEDXAG_CoRE,WEDXAG,CoRE,Real,Grand Canonical Monte Carlo,2.3,0.0,0.0,0.14,0.18,4.62,3.16,0.11,2.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
AFEDIA_CoRE,AFEDIA,CoRE,Real,Grand Canonical Monte Carlo,1.71,0.0,0.0,0.1,0.22,3.39,2.56,0.14,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
BAXSIE_CoRE,BAXSIE,CoRE,Real,Grand Canonical Monte Carlo,1.5,460.0,689.7,0.36,0.29,5.31,5.07,0.16,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
HAWZEM_CoRE,HAWZEM,CoRE,Real,Grand Canonical Monte Carlo,1.28,247.5,317.8,0.48,0.39,4.84,3.74,0.18,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
IQIJIC_CoRE,IQIJIC,CoRE,Real,Grand Canonical Monte Carlo,1.16,0.0,0.0,0.3,0.41,5.31,3.07,0.21,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OFORUX_CoRE,OFORUX,CoRE,Real,Grand Canonical Monte Carlo,1.56,264.7,413.6,0.23,0.26,5.54,5.06,0.15,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PAPVIN_CoRE,PAPVIN,CoRE,Real,Grand Canonical Monte Carlo,1.46,0.0,0.0,0.31,0.31,4.82,3.08,0.16,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PEGBAG_CoRE,PEGBAG,CoRE,Real,Grand Canonical Monte Carlo,1.43,0.0,0.0,0.23,0.33,4.43,3.59,0.17,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
WOGHEG_CoRE,WOGHEG,CoRE,Real,Grand Canonical Monte Carlo,1.24,0.0,0.0,0.4,0.4,4.99,2.99,0.19,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
XEHTUB_CoRE,XEHTUB,CoRE,Real,Grand Canonical Monte Carlo,2.39,0.0,0.0,0.15,0.15,3.59,2.85,0.1,2.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CEHPIP_CoRE,CEHPIP,CoRE,Real,Grand Canonical Monte Carlo,1.36,282.2,385.2,0.29,0.33,5.21,3.83,0.18,2.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
GUPBOJ01_CoRE,GUPBOJ01,CoRE,Real,Grand Canonical Monte Carlo,1.54,212.2,326.2,0.18,0.32,5.56,3.89,0.16,2.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
LEGGEK_CoRE,LEGGEK,CoRE,Real,Grand Canonical Monte Carlo,1.51,0.0,0.0,0.34,0.32,4.38,3.59,0.16,2.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PEGPUO_CoRE,PEGPUO,CoRE,Real,Grand Canonical Monte Carlo,2.27,0.0,0.0,0.24,0.18,5.12,3.12,0.11,2.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ACOLIP_CoRE,ACOLIP,CoRE,Real,Grand Canonical Monte Carlo,1.05,0.0,0.0,0.45,0.52,4.91,3.58,0.22,2.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CAYBAH01_CoRE,CAYBAH01,CoRE,Real,Grand Canonical Monte Carlo,1.5,270.67,405.92,0.49,0.33,5.33,4.07,0.16,2.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PAMVEG_CoRE,PAMVEG,CoRE,Real,Grand Canonical Monte Carlo,1.31,0.0,0.0,0.15,0.33,4.06,3.71,0.18,2.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
WEMHED_CoRE,WEMHED,CoRE,Real,Grand Canonical Monte Carlo,1.34,0.0,0.0,0.26,0.34,4.38,2.87,0.18,2.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
EXUMOZ_CoRE,EXUMOZ,CoRE,Real,Grand Canonical Monte Carlo,1.63,0.0,0.0,0.16,0.21,3.84,3.0,0.15,2.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
KAXQOR_CoRE,KAXQOR,CoRE,Real,Grand Canonical Monte Carlo,1.55,0.0,0.0,0.24,0.22,4.99,3.66,0.15,2.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PEWXUL_CoRE,PEWXUL,CoRE,Real,Grand Canonical Monte Carlo,1.06,586.0,621.1,0.41,0.48,5.54,4.61,0.22,2.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ISUGOT_CoRE,ISUGOT,CoRE,Real,Grand Canonical Monte Carlo,2.13,0.0,0.0,0.24,0.2,6.04,2.94,0.11,2.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
FIGXAW_CoRE,FIGXAW,CoRE,Real,Grand Canonical Monte Carlo,1.64,0.0,0.0,0.32,0.26,4.54,3.05,0.14,2.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
NAGBUU_CoRE,NAGBUU,CoRE,Real,Grand Canonical Monte Carlo,1.75,224.1,391.4,0.21,0.21,4.54,4.18,0.14,2.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OTARIL_CoRE,OTARIL,CoRE,Real,Grand Canonical Monte Carlo,1.17,524.84,614.5,0.49,0.42,5.67,3.91,0.2,2.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QAWREM_CoRE,QAWREM,CoRE,Real,Grand Canonical Monte Carlo,1.86,0.0,0.0,0.33,0.23,4.54,3.53,0.13,2.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
REYCOP_CoRE,REYCOP,CoRE,Real,Grand Canonical Monte Carlo,1.2,0.0,0.0,0.21,0.39,3.96,3.17,0.2,2.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
JEJKEP_CoRE,JEJKEP,CoRE,Real,Grand Canonical Monte Carlo,1.43,0.0,0.0,0.34,0.32,5.09,2.8,0.16,2.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
SARMEE_CoRE,SARMEE,CoRE,Real,Grand Canonical Monte Carlo,1.73,0.0,0.0,0.25,0.24,4.35,3.44,0.14,2.39,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
SARMII_CoRE,SARMII,CoRE,Real,Grand Canonical Monte Carlo,1.75,0.0,0.0,0.25,0.24,4.27,3.37,0.13,2.39,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
SIWGUB_CoRE,SIWGUB,CoRE,Real,Grand Canonical Monte Carlo,1.49,0.0,0.0,0.27,0.31,4.99,3.54,0.16,2.39,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
UFUMUD01_CoRE,UFUMUD01,CoRE,Real,Grand Canonical Monte Carlo,1.52,0.0,0.0,0.26,0.27,4.23,3.19,0.15,2.39,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
HEKTUO_CoRE,HEKTUO,CoRE,Real,Grand Canonical Monte Carlo,1.6,0.0,0.0,0.39,0.31,4.59,3.27,0.14,2.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
KINDIW_CoRE,KINDIW,CoRE,Real,Grand Canonical Monte Carlo,1.59,0.0,0.0,0.31,0.27,4.38,3.37,0.15,2.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
KIYMEM_CoRE,KIYMEM,CoRE,Real,Grand Canonical Monte Carlo,1.49,0.0,0.0,0.45,0.34,4.06,3.11,0.15,2.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
MIFTEC_CoRE,MIFTEC,CoRE,Real,Grand Canonical Monte Carlo,1.49,295.3,441.0,0.27,0.31,6.21,5.77,0.16,2.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QARTEK_CoRE,QARTEK,CoRE,Real,Grand Canonical Monte Carlo,1.52,0.0,0.0,0.2,0.29,4.67,2.88,0.15,2.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
TEWGEJ01_CoRE,TEWGEJ01,CoRE,Real,Grand Canonical Monte Carlo,1.31,509.4,601.3,0.22,0.32,5.12,3.89,0.18,2.37,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ACECIV_CoRE,ACECIV,CoRE,Real,Grand Canonical Monte Carlo,2.6,0.0,0.0,0.1,0.09,3.6,2.95,0.09,2.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
COYVES_CoRE,COYVES,CoRE,Real,Grand Canonical Monte Carlo,1.94,0.0,0.0,0.31,0.23,4.86,3.02,0.12,2.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
IJASIW_CoRE,IJASIW,CoRE,Real,Grand Canonical Monte Carlo,1.59,0.0,0.0,0.31,0.27,4.37,3.36,0.14,2.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
LASQON_CoRE,LASQON,CoRE,Real,Grand Canonical Monte Carlo,1.31,0.0,0.0,0.25,0.35,4.44,2.69,0.18,2.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QULLEP_CoRE,QULLEP,CoRE,Real,Grand Canonical Monte Carlo,1.3,0.0,0.0,0.23,0.35,4.85,3.51,0.18,2.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
YARBUQ_CoRE,YARBUQ,CoRE,Real,Grand Canonical Monte Carlo,1.2,159.8,191.5,0.29,0.38,4.68,4.04,0.19,2.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ACALIB_CoRE,ACALIB,CoRE,Real,Grand Canonical Monte Carlo,1.79,0.0,0.0,0.2,0.23,3.96,2.42,0.13,2.35,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
FERGUG_CoRE,FERGUG,CoRE,Real,Grand Canonical Monte Carlo,1.33,0.0,0.0,0.23,0.34,4.8,3.28,0.17,2.35,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CERMIV_CoRE,CERMIV,CoRE,Real,Grand Canonical Monte Carlo,1.7,0.0,0.0,0.34,0.3,6.15,3.15,0.13,2.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
EJONOH_CoRE,EJONOH,CoRE,Real,Grand Canonical Monte Carlo,1.48,0.0,0.0,0.29,0.31,4.44,3.6,0.15,2.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OCUPOS_CoRE,OCUPOS,CoRE,Real,Grand Canonical Monte Carlo,1.67,236.4,394.1,0.37,0.27,4.39,3.97,0.14,2.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
AXUHIL_CoRE,AXUHIL,CoRE,Real,Grand Canonical Monte Carlo,1.23,0.0,0.0,0.32,0.4,5.53,3.35,0.18,2.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
BUSQUC_CoRE,BUSQUC,CoRE,Real,Grand Canonical Monte Carlo,1.36,0.0,0.0,0.21,0.32,4.51,2.56,0.17,2.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ECUCUB_CoRE,ECUCUB,CoRE,Real,Grand Canonical Monte Carlo,2.09,0.0,0.0,0.1,0.19,3.57,2.87,0.11,2.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
EJEFOP_CoRE,EJEFOP,CoRE,Real,Grand Canonical Monte Carlo,1.61,0.0,0.0,0.18,0.25,4.06,2.85,0.14,2.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
GEPDIQ_CoRE,GEPDIQ,CoRE,Real,Grand Canonical Monte Carlo,1.33,0.0,0.0,0.3,0.36,4.79,3.21,0.17,2.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ABEXUC_CoRE,ABEXUC,CoRE,Real,Grand Canonical Monte Carlo,1.85,296.2,547.5,0.34,0.26,4.74,4.02,0.12,2.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
AZOBUN_CoRE,AZOBUN,CoRE,Real,Grand Canonical Monte Carlo,1.72,0.0,0.0,0.1,0.22,3.39,2.57,0.13,2.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
HEDGUS_CoRE,HEDGUS,CoRE,Real,Grand Canonical Monte Carlo,1.75,0.0,0.0,0.1,0.22,3.5,2.94,0.13,2.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
WEDXEK_CoRE,WEDXEK,CoRE,Real,Grand Canonical Monte Carlo,2.33,0.0,0.0,0.14,0.17,4.63,3.14,0.1,2.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
DOQHUN_CoRE,DOQHUN,CoRE,Real,Grand Canonical Monte Carlo,2.46,0.0,0.0,0.22,0.16,3.49,3.06,0.09,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
GURZID_CoRE,GURZID,CoRE,Real,Grand Canonical Monte Carlo,2.09,0.0,0.0,0.26,0.22,3.81,2.94,0.11,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
LEDNIT_CoRE,LEDNIT,CoRE,Real,Grand Canonical Monte Carlo,2.18,103.4,225.1,0.19,0.2,4.73,4.16,0.1,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
LIKFOB_CoRE,LIKFOB,CoRE,Real,Grand Canonical Monte Carlo,1.59,0.0,0.0,0.45,0.33,4.38,3.38,0.14,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
MUFJAZ01_CoRE,MUFJAZ01,CoRE,Real,Grand Canonical Monte Carlo,2.14,0.0,0.0,0.16,0.2,3.3,2.45,0.11,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
NIVWIY_CoRE,NIVWIY,CoRE,Real,Grand Canonical Monte Carlo,3.03,0.0,0.0,0.2,0.14,4.39,2.64,0.08,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
QERZUI01_CoRE,QERZUI01,CoRE,Real,Grand Canonical Monte Carlo,1.45,0.0,0.0,0.33,0.3,4.32,3.31,0.16,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
RUWWOW_CoRE,RUWWOW,CoRE,Real,Grand Canonical Monte Carlo,1.49,574.9,854.8,0.42,0.34,5.04,3.91,0.15,2.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
NIMTEJ_CoRE,NIMTEJ,CoRE,Real,Grand Canonical Monte Carlo,2.16,0.0,0.0,0.04,0.15,3.07,2.48,0.11,2.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
PIXPET_CoRE,PIXPET,CoRE,Real,Grand Canonical Monte Carlo,1.14,605.8,691.4,0.4,0.43,4.78,3.76,0.19,2.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
ZASWOF_CoRE,ZASWOF,CoRE,Real,Grand Canonical Monte Carlo,3.22,0.0,0.0,0.22,0.15,3.26,2.8,0.07,2.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
HUSGAE_CoRE,HUSGAE,CoRE,Real,Grand Canonical Monte Carlo,2.19,0.0,0.0,0.07,0.18,3.17,2.53,0.1,2.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
LUKRIS_CoRE,LUKRIS,CoRE,Real,Grand Canonical Monte Carlo,1.39,204.3,283.7,0.18,0.29,5.16,4.11,0.16,2.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
OXAMIK_CoRE,OXAMIK,CoRE,Real,Grand Canonical Monte Carlo,2.0,0.0,0.0,0.22,0.17,3.62,2.91,0.11,2.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
AQMAND01_CoRE,AQMAND01,CoRE,Real,Grand Canonical Monte Carlo,2.08,0.0,0.0,0.13,0.21,3.37,2.86,0.11,2.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CILDAD_CoRE,CILDAD,CoRE,Real,Grand Canonical Monte Carlo,2.2,0.0,0.0,0.04,0.15,3.07,2.5,0.1,2.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
CUYQIX_CoRE,CUYQIX,CoRE,Real,Grand Canonical Monte Carlo,1.31,0.0,0.0,0.21,0.35,3.73,3.14,0.17,2.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
DALCEZ_CoRE,DALCEZ,CoRE,Real,Grand Canonical Monte Carlo,1.22,0.0,0.0,0.46,0.38,4.2,3.16,0.18,2.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
EMIVAY_CoRE,EMIVAY,CoRE,Real,Grand Canonical Monte Carlo,1.17,387.42,452.71,0.51,0.44,4.89,3.78,0.19,2.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source
